Timestamp,delta RT 412,delta RT 411,delta RT 410,delta RT 409,delta RT 408,delta RT 407,delta RT 415
5/6/2017 19:15,0.015842438,-0.20255852,-0.12686157,-0.06377411,-0.009887695,-0.36937714,-0.44726562
5/6/2017 19:30,0.10058594,-0.12491608,-0.021181107,0.042596817,-0.033132553,-0.2875805,-0.2752285
5/6/2017 19:45,0.16413116,-0.059093475,0.000427246,-0.01578331,-0.019659042,-0.21396065,-0.38669395
5/6/2017 20:00,0.26730156,-0.050027847,-0.09537697,0.13545418,0.038816452,-0.12709808,-0.31970215
5/6/2017 20:15,0.3122387,-0.012800217,-0.05501747,0.019542694,0.18395424,-0.040073395,-0.13469124
5/6/2017 20:30,0.3456707,0.008752823,-0.024513245,0.18289375,0.16439247,0.01867485,-0.096738815
5/6/2017 20:45,0.3614292,0.05236435,0.08681488,0.2855034,0.13036537,0.03486824,0.22202873
5/6/2017 21:00,0.35936356,-0.026725769,0.03814125,0.26452255,0.21164322,0.001441956,0.05106926
5/6/2017 21:15,0.27171898,-0.005016327,0.17167664,0.15933418,0.08728981,0.13137054,0.15105057
5/6/2017 21:30,0.2430706,-0.05974579,0.16924286,0.24182892,0.17708015,0.07615471,0.197258
5/6/2017 21:45,0.32208824,-0.012058258,0.044952393,0.21146965,0.1193676,0.1320343,-0.12285805
5/6/2017 22:00,0.38042068,0.099594116,0.10068321,0.26852036,0.12609482,0.13835144,-0.14874077
5/6/2017 22:15,0.50338745,0.23243713,0.3025856,0.43960762,0.17657852,0.16588211,0.97196007
5/6/2017 22:30,0.8071823,0.28536034,0.38259888,0.62433815,0.38850212,0.25766563,0.8116207
5/6/2017 22:45,0.76651,0.3304577,0.5161743,0.6344738,0.406847,0.35691643,0.33574104
5/6/2017 23:00,0.67053986,0.34828377,0.40491295,0.6804733,0.50649834,0.25814438,0.3315277
5/6/2017 23:15,0.6234093,0.3650341,0.3547001,0.63061905,0.3598976,0.24319077,0.072229385
5/6/2017 23:30,0.07622719,0.0920105,0.17888641,0.055753708,0.14439201,-0.005262375,0.1924324
5/6/2017 23:45,-0.21618462,-0.31674385,0.012506485,-0.2165451,-0.038618088,-0.053598404,-0.37636757
5/7/2017 0:00,-0.30364227,-0.7721882,-0.1905613,-0.57035255,-0.2706871,-0.11574364,-0.89230347
5/7/2017 0:15,8.01E-05,-0.37220192,-0.051729202,0.028232574,0.084970474,-0.02353096,-0.79787445
5/7/2017 0:30,0.38825417,0.15621948,0.3530712,0.529871,0.36942673,0.3081684,-0.32463837
5/7/2017 0:45,0.68901634,0.5179806,0.59654236,0.86535835,0.6334133,0.76922226,-0.04125023
5/7/2017 1:00,0.72138214,0.60992813,0.6856594,0.98464584,0.6609669,0.89674187,0.32578468
5/7/2017 1:15,0.7866764,0.77293587,0.4702263,0.7929554,0.66794586,0.8188038,0.41008377
5/7/2017 1:30,0.94202995,0.6115837,0.4015503,0.6999378,0.54611206,0.68972015,0.5852833
5/7/2017 1:45,0.7393322,0.5325222,0.40037918,0.60035324,0.4262104,0.5017605,0.36561012
5/7/2017 2:00,0.8109093,0.49464035,0.2826252,0.51608086,0.26255226,0.41272736,0.5101299
5/7/2017 2:15,0.28014755,-0.0770607,0.25906372,0.18735123,0.042203903,0.07474518,-0.1395855
5/7/2017 2:30,-0.67305565,-0.6816044,-0.16449547,-0.2885971,-0.275486,-0.12914467,-1.0310974
5/7/2017 2:45,-0.516819,-0.97810745,-0.45516777,-0.5533829,-0.5425396,-0.20337486,-1.2543964
5/7/2017 3:00,-0.22570992,-0.38335228,-0.22829628,-0.080236435,-0.22048569,-0.13212967,-0.72382927
5/7/2017 3:15,0.39680862,0.066957474,0.23206139,0.55666924,0.13887215,0.26945686,-0.074790955
5/7/2017 3:30,0.89016914,0.893877,0.4240036,0.952795,0.44468498,0.60764694,0.37645912
5/7/2017 3:45,0.8439045,0.8422966,0.5892353,1.1525993,0.78975296,0.6739063,0.64961624
5/7/2017 4:00,0.898201,0.53631973,0.5757046,0.849823,0.5734272,0.48659515,0.49736404
5/7/2017 4:15,0.66809654,0.35915756,0.7302284,0.61416626,0.44685936,0.17929459,0.31028938
5/7/2017 4:30,0.18747711,0.07979965,0.64543724,0.46658134,0.26420403,0.13407898,0.13746071
5/7/2017 4:45,-0.7639713,-0.8844032,0.024938583,-0.24500275,0.006875992,-0.021562576,-0.8723793
5/7/2017 5:00,-0.55332947,-0.66879463,-0.2713089,-0.3006878,-0.09656143,-0.03827095,-1.3608055
5/7/2017 5:15,-0.23276329,-0.45776367,-0.27490997,-0.3249817,-0.18165398,-0.10459328,-1.2999821
5/7/2017 5:30,0.20281982,-0.13402748,-0.17053223,-0.1986084,-0.1046772,-0.11356926,-1.1170883
5/7/2017 5:45,0.4525318,0.29515648,-0.25239372,0.04684639,0.086639404,0.030237198,-0.69929314
5/7/2017 6:00,0.5744133,0.72118187,0.032791138,0.33245277,0.05631447,0.16631699,-0.39858627
5/7/2017 6:15,1.1595688,0.8549423,0.2814331,0.4775467,0.35741997,0.26145172,-0.48117638
5/7/2017 6:30,1.5944767,1.0400181,0.35326195,0.47394562,0.39331055,0.31163406,-0.44268036
5/7/2017 6:45,1.5550842,1.1102371,0.48176956,0.65569496,0.4953537,0.46946144,-0.51629066
5/7/2017 7:00,1.3628178,0.73561096,0.43045998,0.5973625,0.50811386,0.5886822,-0.50623894
5/7/2017 7:15,0.7233696,0.120313644,0.33520317,0.19876099,0.3217125,0.81149864,-0.8547859
5/7/2017 7:30,0.20402718,-0.07603264,0.27965355,0.18566895,0.36356163,0.9141617,-0.87366104
5/7/2017 7:45,0.13840485,-0.002370834,0.13880539,0.12471199,0.28426933,0.8507099,-0.9343662
5/7/2017 8:00,0.7281227,0.41062164,0.4508133,0.5221348,0.40151787,1.0082855,-0.76368713
5/7/2017 8:15,0.47826385,0.48082924,0.4190445,0.5273266,0.49798012,1.0012035,-0.602335
5/7/2017 8:30,0.27339745,0.7233734,0.4357357,0.5661316,0.4475422,1.0828724,-0.52412796
5/7/2017 8:45,-0.14548874,0.5894623,0.37335396,0.5098686,0.4585762,0.8998718,-0.41638565
5/7/2017 9:00,0.16639328,0.42207718,0.38512802,0.5233135,0.36096764,0.6942539,-0.4258747
5/7/2017 9:15,0.37470436,0.23944473,0.3725586,0.32230568,0.25061607,0.7988186,-0.2631626
5/7/2017 9:30,0.4923973,0.024368286,0.27887154,0.2142086,0.2427578,0.6653309,-0.338583
5/7/2017 9:45,0.72919464,0.15700912,0.5648632,0.70812035,0.568264,0.40231705,-0.65924835
5/7/2017 10:00,0.9865818,0.34410858,0.8067665,0.8911476,0.6108017,0.7401447,-0.5620003
5/7/2017 10:15,0.891592,0.39177322,0.83628845,0.7395897,0.605608,0.63640976,-0.17875862
5/7/2017 10:30,0.89958954,0.21202087,0.6387081,0.49092293,0.3584385,0.4558468,0.000131607
5/7/2017 10:45,0.5779228,-0.03744507,0.1230278,0.16232109,0.10078049,0.27035713,0.11223602
5/7/2017 11:00,0.53829,-0.12285614,0.15551567,-0.03550911,0.11575699,0.10719681,0.20956993
5/7/2017 11:15,0.3396206,-0.11837578,-0.060112,-0.13652802,-0.05662346,0.05361557,0.052021027
5/7/2017 11:30,0.27405167,-0.089164734,-0.02253151,0.000614166,0.036672592,-0.06447601,0.038635254
5/7/2017 11:45,0.34955597,-0.060611725,-0.18732452,0.04034424,-0.018854141,-0.109630585,0.20316887
5/7/2017 12:00,0.29826927,0.08044624,-0.18881607,-0.08718681,-0.19075394,0.03068161,0.048395157
5/7/2017 12:15,0.3687935,-0.026672363,-0.12113762,-0.12573051,-0.03712654,0.039403915,0.009853363
5/7/2017 12:30,0.38993835,-0.040283203,-0.11597061,-0.11428261,-0.055725098,-0.1225853,0.08406448
5/7/2017 12:45,0.25737,-0.08195305,-0.11992073,-0.057077408,-0.028827667,-0.11654854,-0.0731678
5/7/2017 13:00,0.4257908,-0.111940384,-0.059986115,0.034910202,-0.075510025,-0.14066505,-0.034337997
5/7/2017 13:15,0.33029175,-0.09970856,-0.13066864,-0.17207909,-0.009531021,-0.055805206,-0.096689224
5/7/2017 13:30,0.40098763,0.041906357,-0.036554337,-0.025604248,-0.15127182,-0.025627136,-0.001127243
5/7/2017 13:45,0.3895836,0.012424469,-0.012895584,-0.076488495,-0.036497116,-0.06681442,-0.014442444
5/7/2017 14:00,0.21546173,-0.16241264,-0.08503342,0.01706314,-0.072164536,-0.10308647,-0.047266006
5/7/2017 14:15,0.23156548,-0.18572617,-0.069179535,-0.004493713,-0.06126976,-0.113817215,-0.022180557
5/7/2017 14:30,0.24277306,-0.12966156,-0.094244,-0.042634964,-0.0843811,-0.105400085,0.008415222
5/7/2017 14:45,0.44894218,-0.07678032,-0.16794205,-0.1257286,0.04870987,-0.19557953,-0.07168007
5/7/2017 15:00,0.46177292,-0.049173355,-0.14889908,-0.13643074,-0.08407402,-0.1929493,-0.065057755
5/7/2017 15:15,0.3362255,0.03866577,-0.10629654,-0.02863121,-0.07821274,-0.09331703,-0.20565033
5/7/2017 15:30,0.27256203,-0.25985527,0.001520157,-0.1661911,-0.000993729,-0.05397415,-0.11138725
5/7/2017 15:45,0.28094864,-0.17699623,-0.109041214,-0.09300041,-0.057006836,-0.10054207,0.07196236
5/7/2017 16:00,0.38693428,-0.17606544,-0.20443153,-0.05068016,-0.067396164,-0.17286873,-0.082567215
5/7/2017 16:15,0.36735535,-0.16322708,-0.1898861,-0.000959396,0.052326202,-0.016002655,-0.03083229
5/7/2017 16:30,0.4075203,-0.19590187,-0.1240406,-0.047416687,-0.13868713,-0.116859436,-0.07583237
5/7/2017 16:45,0.3619194,-0.12174225,-0.17695999,-0.1330471,-0.025201797,-0.06247711,-0.19198799
5/7/2017 17:00,0.29796028,-0.09522629,-0.103767395,-0.18716812,-0.07499504,-0.08495331,-0.22516441
5/7/2017 17:15,0.34944916,-0.128973,-0.116695404,-0.17734337,-0.04485321,-0.08084679,-0.2246933
5/7/2017 17:30,0.41054535,-0.13242531,-0.09584808,-0.03665924,-0.06620979,-0.07264137,-0.087358475
5/7/2017 17:45,0.28408432,-0.3934574,-0.15364265,-0.48708153,-0.35625648,-0.12823677,-0.16479492
5/7/2017 18:00,-0.007110596,-0.4641037,-0.1796627,-0.46407127,-0.34093857,-0.22239494,-0.38476753
5/7/2017 18:15,0.14722252,-0.31103706,-0.18287277,-0.217453,-0.26823616,-0.3971157,-0.34193802
5/7/2017 18:30,0.019266129,-0.22305107,-0.09064484,-0.25487328,-0.24448776,-0.3562069,-0.42087746
5/7/2017 18:45,-0.04297638,-0.1552105,-0.014368057,-0.029232025,-0.20471,-0.34446526,-0.5392437
5/7/2017 19:00,0.25146294,0.019550323,-0.08237648,-0.03873825,-0.11094093,-0.50746727,-0.565897
5/7/2017 19:15,0.35676956,-0.04116249,0.019266129,0.12669945,-0.105960846,-0.34998894,-0.5916958
5/7/2017 19:30,0.6180191,0.26167297,0.15988731,0.074596405,-0.046764374,-0.30679512,-0.48633194
5/7/2017 19:45,0.5127239,-0.04664421,0.051099777,0.11879158,-0.101968765,-0.2618599,-0.5739918
5/7/2017 20:00,0.41585732,0.017972946,0.111989975,0.0662384,0.042110443,-0.33610153,-0.73225784
5/7/2017 20:15,0.45417023,-0.13518333,0.23220062,0.07239342,-0.115436554,-0.25136375,-0.79361916
5/7/2017 20:30,0.5346947,-0.010593414,0.1510601,0.2223568,0.06898689,-0.18831825,-0.5615711
5/7/2017 20:45,0.021844864,-0.055389404,-0.027740479,0.046310425,-0.019723892,-0.16526604,-0.96658325
5/7/2017 21:00,-0.33185577,-0.5859318,0.03653145,0.0901947,-0.030641556,-0.12789154,-0.81593704
5/7/2017 21:15,-0.1933155,-0.20913506,-0.18122673,0.067941666,-0.091768265,-0.2358551,-0.6475315
5/7/2017 21:30,-0.15337181,0.023870468,-0.12425232,0.16433525,-0.008546829,-0.11050224,-0.35544205
5/7/2017 21:45,0.2662983,0.23253822,0.10555458,0.37994385,0.14946175,0.021970749,0.262455
5/7/2017 22:00,0.21002197,0.8031311,0.005182266,0.5066109,0.23396301,0.15794754,1.1243744
5/7/2017 22:15,0.4442768,0.6061611,0.4219551,0.44828033,0.30723763,0.31358528,0.93880653
5/7/2017 22:30,0.45521736,0.8883991,0.4076252,0.45257187,0.38301468,0.120069504,0.778038
5/7/2017 22:45,0.3985176,0.73275566,0.32696152,0.37910652,0.34342384,0.29836464,0.66361237
5/7/2017 23:00,0.741951,1.0724869,0.49495697,0.94067955,0.44656754,0.4478817,0.984478
5/7/2017 23:15,1.0990982,1.1073074,0.6442394,1.2835999,0.574173,0.5769119,0.5330086
5/7/2017 23:30,1.2541904,0.8408165,0.6151562,1.2435055,0.7635727,0.69316673,0.7914505
5/7/2017 23:45,1.1605129,0.55462265,0.5520096,1.2568989,0.5946808,0.61977196,-0.038124084
5/8/2017 0:00,0.8018913,0.2571621,0.39913368,0.97247887,0.44268608,0.47402382,-0.18576431
5/8/2017 0:15,0.065704346,-0.08395958,0.016647339,0.122011185,0.13595963,0.12682724,-0.87607193
5/8/2017 0:30,-0.57278633,-0.60352707,-0.30257797,-0.48760414,-0.25954247,0.010988236,-1.4424076
5/8/2017 0:45,-0.44323158,-0.585659,-0.38888168,-0.56220245,-0.289196,0.002466202,-1.1975536
5/8/2017 1:00,-0.048786163,-0.27862358,-0.08485222,0.018146515,-0.10517502,0.03462982,-0.65299606
5/8/2017 1:15,0.4785328,0.2131176,0.29243088,0.45536613,0.1853733,0.29505157,-0.37618065
5/8/2017 1:30,0.6319103,0.50834274,0.4180603,0.8042488,0.40544128,0.37490463,-0.115060806
5/8/2017 1:45,1.1395168,0.92383385,0.59516716,1.0620022,0.6930027,0.54008293,0.22357178
5/8/2017 2:00,1.3106422,0.96427727,0.79538536,1.377079,0.6821575,0.74433327,0.47974586
5/8/2017 2:15,1.4310455,0.9371872,0.7561741,1.4149513,0.7306938,0.71118927,0.5828705
5/8/2017 2:30,1.1055393,0.72549057,0.61357117,1.0802288,0.59004974,0.54974174,0.5333767
5/8/2017 2:45,0.48025894,0.1536007,0.28073692,0.3387413,0.30960655,0.33072853,-0.14238739
5/8/2017 3:00,-0.41641617,-0.5257549,-0.21417236,-0.21868134,-0.042512894,0.20670128,-0.57598686
5/8/2017 3:15,-0.46669006,-0.5444107,-0.31188965,-0.5515518,-0.1232872,0.2585888,-0.28339958
5/8/2017 3:30,-0.05372238,-0.09932709,-0.19890404,-0.16864586,-0.05212021,0.26505852,-0.09257507
5/8/2017 3:45,0.38420296,0.269804,0.061977386,0.4180355,0.20225334,0.5494938,0.118413925
5/8/2017 4:00,0.62054443,0.6093235,0.34407616,0.584671,0.32966805,0.5384369,0.70101166
5/8/2017 4:15,0.7291641,0.7170658,0.43455124,0.7401085,0.5447655,0.51538086,-0.5958042
5/8/2017 4:30,0.64476776,0.56912804,0.44168282,0.7197952,0.43068123,0.44058228,-1.050766
5/8/2017 4:45,0.787035,0.6031456,0.53224945,0.7374954,0.30233574,0.3952732,-1.0650902
5/8/2017 5:00,0.89425087,0.6878395,0.6151676,0.9366493,0.49481392,0.49602318,-0.77511024
5/8/2017 5:15,1.3046932,0.99463654,0.7137356,1.2106705,0.7904434,0.8126831,-0.14887047
5/8/2017 5:30,1.5631847,1.1915798,0.6918583,1.5596485,0.9824028,0.91661453,0.2527218
5/8/2017 5:45,1.4955616,1.1267204,0.7253437,1.5110741,1.0271816,0.8834171,0.46919632
5/8/2017 6:00,1.4702358,0.87140656,0.6992798,1.2914181,0.74500656,0.79691124,0.45209312
5/8/2017 6:15,0.6751995,0.25413322,0.46147728,0.7695122,0.30079842,0.3653202,-0.1264782
5/8/2017 6:30,-0.2821827,-0.47268867,0.04204178,-0.03332138,-0.20505142,-0.1687851,-1.2257347
5/8/2017 6:45,-0.7545681,-0.7482128,-0.08455086,-0.15510559,-0.40514183,-0.26646996,-1.3458633
5/8/2017 7:00,-0.17230225,-0.3993702,0.043972015,-0.03447151,-0.12438774,-0.00806427,-0.92349243
5/8/2017 7:15,0.6025257,0.101112366,0.28932762,0.32878685,0.2573719,0.34740257,-0.5216656
5/8/2017 7:30,1.168047,0.6962528,0.617054,0.9552746,0.64754677,0.7188606,0.010736465
5/8/2017 7:45,1.3703938,1.0432587,0.8135395,1.326746,0.94602585,0.8441353,0.4411583
5/8/2017 8:00,1.6104794,1.0538578,1.03121,1.5735531,1.091547,1.0327015,0.36149025
5/8/2017 8:15,1.4724216,0.96339417,1.223074,1.5046253,0.97535515,0.9803238,0.40921402
5/8/2017 8:30,1.1855717,0.6498833,1.0659676,1.071125,0.7442875,0.89273643,0.13027954
5/8/2017 8:45,0.97481155,0.4856739,0.7424965,0.7861481,0.5323658,0.649601,-0.112039566
5/8/2017 9:00,0.7586498,0.4035263,0.4377632,0.45410156,0.3691635,0.5532341,-0.2937107
5/8/2017 9:15,0.5461235,0.25741196,0.34835815,0.37409592,0.2303009,0.42645073,-0.17627335
5/8/2017 9:30,0.11379051,-0.013065338,0.297472,-0.12992096,0.1098423,0.359787,-0.122745514
5/8/2017 9:45,0.36036682,0.30626106,-0.049425125,0.29520035,0.21016312,0.15606499,-0.15828705
5/8/2017 10:00,0.8850136,0.6699791,-0.113861084,0.9260998,0.43589973,0.42765427,-0.025024414
5/8/2017 10:15,0.95331,0.6749401,0.17689705,0.96512794,0.5188961,0.37843513,-0.030939102
5/8/2017 10:30,0.9227009,0.67080116,0.36873055,0.8408623,0.35817337,0.46426582,0.052885056
5/8/2017 10:45,0.6557255,0.20701027,0.086868286,0.2866249,0.048568726,0.20215988,0.02453804
5/8/2017 11:00,0.479496,0.045518875,-0.042219162,0.06859207,-0.018087387,0.12678337,0.0792923
5/8/2017 11:15,0.4886284,-0.046333313,-0.14608192,0.047180176,-0.066654205,0.18748665,0.051496506
5/8/2017 11:30,0.330801,-0.087078094,-0.12166214,0.05042267,0.07056427,-0.025461197,0.05965805
5/8/2017 11:45,0.4143219,-0.08506012,-0.06760597,-0.003950119,0.015426636,-0.012046814,-0.028068542
5/8/2017 12:00,0.4785328,-0.020526886,0.002361298,-0.000425339,-0.044115067,-0.00683403,-0.035150528
5/8/2017 12:15,0.39162827,0.085121155,-0.03338051,-0.14399529,-0.06578064,0.06315231,-0.003440857
5/8/2017 12:30,0.37807083,-0.05800438,-0.03273201,-0.086681366,-0.058149338,0.045310974,-0.07325554
5/8/2017 12:45,0.42937088,-0.027265549,0.017604828,-0.083127975,-0.010562897,0.11117363,0.00815773
5/8/2017 13:00,0.444952,0.031780243,-0.06643295,0.000383377,-0.11807442,0.05363083,-0.043348312
5/8/2017 13:15,0.40141296,0.015171051,-0.039478302,-0.0240345,0.05049324,0.03488159,0.015218735
5/8/2017 13:30,0.385067,0.001354218,0.005023956,0.12690163,-0.041297913,-0.022129059,-0.006248474
5/8/2017 13:45,0.46502113,0.014526367,-0.007484436,-0.04175377,-0.023899078,0.007301331,-0.084438324
5/8/2017 14:00,0.4221077,-0.0205822,0.02061081,-0.04432869,-0.023061752,-0.000936508,-0.03622055
5/8/2017 14:15,0.48620796,-0.012233734,-0.10261917,-0.016857147,-0.043912888,0.030143738,0.038949966
5/8/2017 14:30,0.4122181,0.044742584,-0.047533035,0.1045208,-0.049739838,0.067302704,-0.102422714
5/8/2017 14:45,0.4407425,-0.010795593,-0.11185837,0.10849762,-0.049402237,0.059396744,0.07107353
5/8/2017 15:00,0.45476723,-0.001846314,-0.058116913,-0.018152237,-0.050722122,-0.08334923,0.050245285
5/8/2017 15:15,0.46072197,0.000911713,-0.04345894,-0.015306473,-0.01817894,0.011041641,-0.10969353
5/8/2017 15:30,0.546793,0.027956009,-0.13497734,0.029777527,0.011096954,0.041728973,0.040575027
5/8/2017 15:45,0.5328007,-0.012475967,-0.06237793,0.01818657,0.055519104,0.051568985,-0.17806435
5/8/2017 16:00,0.3571453,0.021469116,0.020767212,0.05079651,0.123018265,-0.042453766,-0.06006813
5/8/2017 16:15,0.40528107,0.027124405,-0.096933365,0.111299515,-0.01966858,-0.024309158,-0.07906914
5/8/2017 16:30,0.4030342,0.032640457,-0.061141968,-0.060791016,-0.025081635,0.016363144,-0.067373276
5/8/2017 16:45,0.4376564,-0.12967682,-0.098077774,-0.15496254,-0.115852356,-0.002368927,-0.080812454
5/8/2017 17:00,0.51898,-0.19640541,-0.07324982,-0.113780975,-0.13836288,0.037927628,-0.0537529
5/8/2017 17:15,0.46503258,-0.115184784,-0.11699104,-0.116622925,-0.09987068,0.012405396,-0.20539665
5/8/2017 17:30,0.5204582,-0.111213684,-0.13166618,-0.06848526,0.04946518,-0.01569748,-0.14180946
5/8/2017 17:45,-0.031110764,-0.3541546,-0.24061012,-0.6430664,-0.4709568,-0.12575912,-0.13513565
5/8/2017 18:00,-0.17873001,-0.41888237,-0.30838585,-0.7198391,-0.54423714,-0.27871323,-0.12883759
5/8/2017 18:15,-0.26559067,-0.48805428,-0.32105064,-0.69122887,-0.48877144,-0.41724396,-0.33372116
5/8/2017 18:30,-0.2979107,-0.5694828,-0.17922783,-0.68689156,-0.432127,-0.23907661,-0.6304302
5/8/2017 18:45,0.015512466,-0.58828163,-0.46274567,-0.5114441,-0.46333313,-0.10013962,-0.6191044
5/8/2017 19:00,-0.007099152,-0.23529816,-0.119794846,-0.30127907,-0.28194046,-0.19500732,-0.6037636
5/8/2017 19:15,0.058488846,-0.09567833,-0.37984848,-0.17620087,-0.26455498,-0.09435654,-0.5724926
5/8/2017 19:30,-0.01055336,-0.18000412,-0.42095757,-0.30191612,-0.2027874,-0.22390175,-0.3948841
5/8/2017 19:45,0.045993805,0.031078339,-0.27417183,-0.13594627,0.035678864,-0.22693634,-0.2860756
5/8/2017 20:00,0.084300995,0.017513275,-0.20270157,-0.21167374,-0.061120987,-0.22054482,-0.4170475
5/8/2017 20:15,-0.005926132,0.007703781,-0.23680496,-0.14689445,0.04869461,-0.13042831,-0.37802696
5/8/2017 20:30,0.26535606,-0.21146774,-0.24494934,-0.31969643,-0.08811188,-0.3031807,-0.607563
5/8/2017 20:45,0.30850792,0.19779205,-0.24600601,-0.38823128,-0.17315674,-0.21656227,-0.5255718
5/8/2017 21:00,0.39281654,0.14879608,-0.16510391,-0.3659973,-0.17268181,-0.19520378,-0.7063141
5/8/2017 21:15,0.6961155,0.10604477,-0.09056282,-0.10957718,-0.013828278,-0.14087486,-0.48292923
5/8/2017 21:30,0.6143341,-0.016038895,-0.056814194,0.024526596,0.08489227,-0.123909,-0.44932938
5/8/2017 21:45,-0.055101395,-0.6188297,-0.19548225,-0.34201813,0.11505127,-0.06065178,-1.0124531
5/8/2017 22:00,-0.27501297,-0.8605366,-0.4335575,-0.6012764,0.009384155,0.004013062,-1.5152168
5/8/2017 22:15,-0.46386337,-0.7857342,-0.5394974,-0.8208904,-0.053207397,0.12711716,-1.6929455
5/8/2017 22:30,-0.45529938,-0.5526924,-0.72512627,-1.090311,-0.24596214,0.3908863,-1.9050636
5/8/2017 22:45,-0.37849045,-0.39143372,-0.7437172,-0.97963333,-0.13181496,0.65167236,-1.9878998
5/8/2017 23:00,0.17771721,-0.04799652,-0.4431591,-0.62174416,-0.11250687,0.75723267,-1.5067749
5/8/2017 23:15,0.6722908,0.36671257,-0.16436958,-0.23436928,0.08993149,0.9160404,-1.3157749
5/8/2017 23:30,0.77360153,0.28960228,0.06618881,0.08254433,0.16419983,1.0371323,-1.2076759
5/8/2017 23:45,0.87495804,0.103969574,0.08651543,0.26085472,0.1689434,0.9449196,-1.0094147
5/9/2017 0:00,0.54800415,-0.16459274,-0.048851013,-0.16840553,0.029527664,0.87454224,-1.1403732
5/9/2017 0:15,-0.038181305,-0.5426216,-0.10827255,-0.26740456,0.062114716,0.85702133,-1.3660297
5/9/2017 0:30,-0.14922905,-0.37403488,-0.035814285,-0.2406807,-0.08018303,0.6795254,-1.1852188
5/9/2017 0:45,-0.054618835,0.05420685,0.13759995,0.11896896,0.09685135,0.66116333,-0.9205322
5/9/2017 1:00,0.22945976,0.16987419,0.29262543,0.27375793,0.08416939,0.68037033,-0.6566887
5/9/2017 1:15,0.48085403,0.39764404,0.43603325,0.5178547,0.20046616,0.6397953,-0.38354683
5/9/2017 1:30,0.69888115,0.44486427,0.53121376,0.65011406,0.50177956,0.6106434,-0.3394909
5/9/2017 1:45,1.1326885,0.89824677,0.80166817,1.2491169,0.5450554,0.79969406,0.079401016
5/9/2017 2:00,1.4663181,1.0187836,0.8834839,1.574688,0.85072327,0.9734459,0.5437279
5/9/2017 2:15,1.516201,1.0741482,0.7695179,1.5470753,0.8328438,0.77676964,0.65125847
5/9/2017 2:30,1.3191433,0.8538723,0.6237774,1.2854977,0.6957073,0.7836342,0.2881279
5/9/2017 2:45,0.9076538,0.38267517,0.4204712,0.7002449,0.5294895,0.45153236,0.01083374
5/9/2017 3:00,-0.22681999,-0.3931198,-0.15014839,-0.10019493,0.1646061,0.5969906,-0.6672554
5/9/2017 3:15,-0.38188744,-0.69065666,-0.36013603,-0.56699944,-0.14149666,0.33892822,-1.1218472
5/9/2017 3:30,-0.3078785,-0.5146599,-0.28399658,-0.38931274,-0.18830872,0.48344994,-1.3206959
5/9/2017 3:45,0.2758026,0.024536133,0.077516556,0.095731735,0.003353119,0.47530937,-1.0357399
5/9/2017 4:00,0.9069977,0.32273102,0.39068222,0.55483055,0.3783474,0.5118103,-0.6736584
5/9/2017 4:15,1.0315399,0.61680984,0.6137619,0.8616829,0.4080372,0.6266136,-0.47232246
5/9/2017 4:30,0.9588547,0.50247765,0.63100433,0.86084557,0.5128689,0.5325546,-0.26976776
5/9/2017 4:45,0.83449745,0.48405457,0.8408184,0.84725,0.6600914,0.65649605,-0.3412075
5/9/2017 5:00,0.92988205,0.59781265,0.7584896,0.81671524,0.6585312,0.61478996,-0.35882187
5/9/2017 5:15,0.9876213,0.73002243,0.74697685,0.965435,0.6985512,0.6357136,-0.33417702
5/9/2017 5:30,1.4630985,1.062891,0.897913,1.3734741,0.7151489,0.9176769,-0.005414963
5/9/2017 5:45,1.6009007,1.2168655,1.0665722,1.6300144,1.0370598,1.0705853,0.3059578
5/9/2017 6:00,1.4369106,1.2360058,1.1068401,1.6193981,1.079752,0.92399406,0.42793846
5/9/2017 6:15,1.4949455,1.0765629,1.3075409,1.2923489,0.97208405,0.94444084,0.34612274
5/9/2017 6:30,1.2374191,0.78927994,0.8413048,0.8794708,0.8293648,0.7402611,0.025205612
5/9/2017 6:45,0.813179,0.4507885,0.44643784,0.51952934,0.38338852,0.5531521,-0.116989136
5/9/2017 7:00,0.3856392,0.18799019,-0.059368134,-0.14687538,0.09272385,0.17401886,-0.28921127
5/9/2017 7:15,-0.02948761,-0.43925285,-0.21815872,-0.3404808,-0.0534935,-0.11785126,-0.58901024
5/9/2017 7:30,0.4044304,-0.061210632,-0.005411148,0.34820175,0.13830185,0.15480804,-0.7263775
5/9/2017 7:45,0.89341354,0.6277714,0.24310493,0.7180309,0.26674843,0.44706345,-0.37729836
5/9/2017 8:00,1.1809635,0.8835602,0.23706818,0.90335846,0.5168648,0.53323746,-0.003311157
5/9/2017 8:15,0.6921463,0.41798782,-0.037546158,0.42282486,0.40904808,0.3470478,-0.32863235
5/9/2017 8:30,0.6397743,0.27218437,0.023544312,0.479702,0.2298603,0.4090042,-0.4223404
5/9/2017 8:45,0.39682198,0.14338112,-0.025449753,0.62096024,0.08656502,0.3426895,-0.6457844
5/9/2017 9:00,0.54774666,-0.09028816,0.009885788,0.60258484,0.07008934,0.41589355,-0.75367165
5/9/2017 9:15,0.3612957,-0.050634384,-0.057516098,0.45448112,0.07612038,0.37133408,-0.9371414
5/9/2017 9:30,0.21138763,-0.34998512,-0.14389992,0.16106415,0.06740761,0.36894608,-0.9977722
